107, 106	; max_west, min_west
40, 39	; max_north, min_north
39.6934727, 106.9303141, 66.126, 2.184, -172.404 *
39.6937512, 106.9295310, 66.076, 2.183, -151.403 *
39.6912503, 106.9368727, 66.039, 2.820, -147.113 *
39.6940365, 106.9287502, 66.001, 2.183, -151.582 *
39.6943057, 106.9279640, 66.001, 2.183, -151.852 *
39.6915283, 106.9360895, 65.964, 2.819, -160.384 *
39.6945843, 106.9271810, 65.964, 2.183, -159.606 *
39.6948621, 106.9263977, 65.932, 2.183, -151.481 *
39.6924361, 106.9334725, 65.907, 2.819, -171.537 *
39.6951389, 106.9256141, 65.907, 2.182, -149.572 *
39.6918062, 106.9353063, 65.901, 2.819, -170.018 *
39.6954181, 106.9248312, 65.876, 2.182, -147.328 *
39.6920839, 106.9345230, 65.850, 2.295, -170.695 *
39.6956961, 106.9240480, 65.850, 2.182, -145.129 *
39.6959728, 106.9232644, 65.831, 2.182, -156.182 *
39.6926395, 106.9329566, 65.768, 2.818, -171.891 *
39.6929170, 106.9321732, 65.736, 2.295, -149.838 *
39.6931953, 106.9313902, 65.704, 2.181, -150.750 *
39.6934731, 106.9306069, 65.678, 2.294, -158.575 *
39.6937500, 106.9298234, 65.659, 2.181, -151.299 *
39.6940288, 106.9290405, 65.633, 2.181, -151.534 *
39.6923915, 106.9337501, 65.614, 2.817, -171.359 *
39.6943067, 106.9282572, 65.614, 2.181, -151.686 *
39.6945835, 106.9274736, 65.601, 2.180, -159.458 *
39.6948622, 106.9266907, 65.581, 2.180, -164.761 *
39.6951396, 106.9259073, 65.568, 2.180, -152.970 *
39.6955051, 106.9248612, 65.568, 2.180, -148.593 *
39.6956954, 106.9243408, 65.543, 2.180, -145.895 *
39.6959736, 106.9235577, 65.530, 2.180, -144.887 *
39.6954611, 106.9251392, 65.399, 2.179, -148.988 *
39.6956945, 106.9246340, 65.227, 2.178, -146.020 *
39.6959724, 106.9238508, 65.227, 2.178, -144.354 *
39.6937501, 106.9301168, 65.220, 2.291, -150.663 *
39.6940281, 106.9293336, 65.220, 2.291, -151.572 *
39.6943062, 106.9285505, 65.220, 2.178, -151.042 *
39.6945842, 106.9277673, 65.220, 2.178, -157.697 *
39.6948623, 106.9269842, 65.220, 2.178, -164.690 *
39.6951403, 106.9262010, 65.220, 2.178, -153.942 *
